pos val
0.0260176 1.43394e-05
0.026252 1.43347e-05
0.0264864 1.43298e-05
0.0267208 1.4325e-05
0.0269552 1.43201e-05
0.0271896 1.43153e-05
0.027424 1.43103e-05
0.0276584 1.43053e-05
0.0278928 1.43003e-05
0.0281272 1.42953e-05
0.0283616 1.42901e-05
0.028596 1.42849e-05
0.0288304 1.42798e-05
0.0290647 1.42746e-05
0.0292991 1.42693e-05
0.0295335 1.4264e-05
0.0297679 1.42587e-05
0.0300023 1.42534e-05
0.0302367 1.42479e-05
0.0304711 1.42424e-05
0.0307055 1.42369e-05
0.0309399 1.42314e-05
0.0311743 1.42258e-05
0.0314087 1.42201e-05
0.0316431 1.42145e-05
0.0318775 1.42089e-05
0.0321119 1.42031e-05
0.0323463 1.41973e-05
0.0325806 1.41916e-05
0.032815 1.41858e-05
0.0330494 1.41798e-05
0.0332838 1.41739e-05
0.0335182 1.41679e-05
0.0337526 1.4162e-05
0.033987 1.41559e-05
0.0342214 1.41498e-05
0.0344558 1.41437e-05
0.0346902 1.41376e-05
0.0349246 1.41314e-05
0.035159 1.41251e-05
0.0353934 1.41189e-05
0.0356278 1.41127e-05
0.0358621 1.41063e-05
0.0360965 1.40999e-05
0.0363309 1.40935e-05
0.0365653 1.40871e-05
0.0367997 1.40806e-05
0.0370341 1.4074e-05
0.0372685 1.40675e-05
0.0375029 1.4061e-05
0.0377373 1.40543e-05
0.0379717 1.40476e-05
0.0382061 1.40409e-05
0.0384405 1.40342e-05
0.0386749 1.40274e-05
0.0389093 1.40205e-05
0.0391437 1.40137e-05
0.039378 1.40069e-05
0.0396124 1.39999e-05
0.0398468 1.39929e-05
0.0400812 1.3986e-05
0.0403156 1.3979e-05
0.04055 1.39719e-05
0.0407844 1.39647e-05
0.0410188 1.39576e-05
0.0412532 1.39505e-05
0.0414876 1.39432e-05
0.041722 1.3936e-05
0.0419564 1.39287e-05
0.0421908 1.39215e-05
0.0424252 1.39141e-05
0.0426595 1.39067e-05
0.0428939 1.38993e-05
0.0431283 1.38919e-05
0.0433627 1.38843e-05
0.0435971 1.38768e-05
0.0438315 1.38693e-05
0.0440659 1.38618e-05
0.0443003 1.38541e-05
0.0445347 1.38464e-05
0.0447691 1.38387e-05
0.0450035 1.38311e-05
0.0452379 1.38232e-05
0.0454723 1.38154e-05
0.0457067 1.38076e-05
0.0459411 1.37998e-05
0.0461754 1.37918e-05
0.0464098 1.37839e-05
0.0466442 1.3776e-05
0.0468786 1.37681e-05
0.047113 1.376e-05
0.0473474 1.37519e-05
0.0475818 1.37438e-05
0.0478162 1.37358e-05
0.0480506 1.37276e-05
0.048285 1.37194e-05
0.0485194 1.37112e-05
0.0487538 1.3703e-05
0.0489882 1.36946e-05
0.0492226 1.36863e-05
0.0494569 1.36779e-05
0.0496913 1.36696e-05
0.0499257 1.36611e-05
0.0501601 1.36527e-05
0.0503945 1.36442e-05
0.0506289 1.36358e-05
0.0508633 1.36272e-05
0.0510977 1.36186e-05
0.0513321 1.361e-05
0.0515665 1.36015e-05
0.0518009 1.35927e-05
0.0520353 1.3584e-05
0.0522697 1.35753e-05
0.0525041 1.35666e-05
0.0527385 1.35577e-05
0.0529728 1.35489e-05
0.0532072 1.35401e-05
0.0534416 1.35313e-05
0.053676 1.35223e-05
0.0539104 1.35134e-05
0.0541448 1.35044e-05
0.0543792 1.34955e-05
0.0546136 1.34864e-05
0.054848 1.34773e-05
0.0550824 1.34682e-05
0.0553168 1.34592e-05
0.0555512 1.345e-05
0.0557856 1.34408e-05
0.05602 1.34316e-05
0.0562543 1.34224e-05
0.0564887 1.34131e-05
0.0567231 1.34038e-05
0.0569575 1.33945e-05
0.0571919 1.33852e-05
0.0574263 1.33757e-05
0.0576607 1.33663e-05
0.0578951 1.33569e-05
0.0581295 1.33475e-05
0.0583639 1.33379e-05
0.0585983 1.33284e-05
0.0588327 1.33189e-05
0.0590671 1.33094e-05
0.0593015 1.32997e-05
0.0595359 1.32901e-05
0.0597702 1.32805e-05
0.0600046 1.32708e-05
0.060239 1.32611e-05
0.0604734 1.32513e-05
0.0607078 1.32415e-05
0.0609422 1.32317e-05
0.0611766 1.32219e-05
0.061411 1.3212e-05
0.0616454 1.32022e-05
0.0618798 1.31923e-05
0.0621142 1.31824e-05
0.0623486 1.31724e-05
0.062583 1.31625e-05
0.0628174 1.31525e-05
0.0630518 1.31425e-05
0.0632861 1.31324e-05
0.0635205 1.31223e-05
